N,X,Y,Z,Distance,Power (dBm),Phase (deg),Angle
917.0,-13.2518,-10.1136,2.5,23.9198,-103.902,56.4533,14
774.0,-10.7518,-11.1136,2.5,23.5564,-97.0898,111.53,14
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,14
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,14
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,14
475.0,-12.2518,-13.1136,2.5,26.0182,-99.2364,131.211,14
478.0,-10.7518,-13.1136,2.5,25.3645,-100.517,161.205,14
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,14
1701.0,8.74819,-5.11356,2.5,17.6179,-96.2567,150.603,14
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.9927,-45.5373,14
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,14
1756.0,-0.751808,-4.61356,2.5,14.6204,-77.5743,45.7734,14
1828.0,-1.75181,-4.11356,2.5,14.1875,-76.9681,-83.9359,14
1218.0,-10.7518,-8.11356,2.5,20.9099,-138.374,-22.9996,14
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182,14
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,15
2642.0,-1.75181,1.38644,2.5,8.73412,-75.5351,-155.161,15
2648.0,1.24819,1.38644,2.5,8.75259,-74.8531,32.5674,15
2654.0,4.24819,1.38644,2.5,9.74326,-76.0478,-91.4919,15
2573.0,0.748192,0.886438,2.5,9.17429,-76.9368,132.78,15
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,15
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,15
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,15
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,15
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,15
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,15
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,15
2276.0,0.248192,-1.11356,2.5,11.1274,-76.0111,-24.7893,15
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,15
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,15
3695.0,6.74819,8.38644,2.5,7.23605,-73.0097,-171.926,15
3167.0,1.74819,4.88644,2.5,5.51061,-70.4448,-101.29,15
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,15
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,15
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6624,-66.2373,15
715.0,-3.25181,-11.6136,2.5,21.8134,-79.7782,72.6043,15
693.0,-14.2518,-11.6136,2.5,25.7224,-109.345,-176.98,15
613.0,-17.2518,-12.1136,2.5,27.86,-102.977,9.17212,15
917.0,-13.2518,-10.1136,2.5,23.9198,-101.037,71.4133,15
774.0,-10.7518,-11.1136,2.5,23.5564,-97.4879,122.248,15
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,15
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,15
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,15
475.0,-12.2518,-13.1136,2.5,26.0182,-98.358,141.517,15
478.0,-10.7518,-13.1136,2.5,25.3645,-100.517,161.205,15
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,15
1701.0,8.74819,-5.11356,2.5,17.6179,-85.4872,83.7975,15
1530.0,-2.75181,-6.11356,2.5,16.2982,-83.0642,-55.1062,15
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,15
1756.0,-0.751808,-4.61356,2.5,14.6204,-75.2616,62.9164,15
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.6357,-58.4834,15
1218.0,-10.7518,-8.11356,2.5,20.9099,-138.374,-22.9996,15
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.917,81.7913,15
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,16
2642.0,-1.75181,1.38644,2.5,8.73412,-74.6561,-143.598,16
2648.0,1.24819,1.38644,2.5,8.75259,-75.4473,41.2879,16
2654.0,4.24819,1.38644,2.5,9.74326,-76.8861,-71.7737,16
2573.0,0.748192,0.886438,2.5,9.17429,-78.7392,130.134,16
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,16
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,16
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,16
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,16
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,16
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,16
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,16
2276.0,0.248192,-1.11356,2.5,11.1274,-75.3498,-39.3835,16
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,16
3695.0,6.74819,8.38644,2.5,7.23605,-73.0675,-176.237,16
3167.0,1.74819,4.88644,2.5,5.51061,-70.4498,-101.295,16
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,16
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6174,-65.8631,16
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,16
715.0,-3.25181,-11.6136,2.5,21.8134,-80.8687,79.769,16
693.0,-14.2518,-11.6136,2.5,25.7224,-119.73,-57.6555,16
613.0,-17.2518,-12.1136,2.5,27.86,-104.997,10.4069,16
917.0,-13.2518,-10.1136,2.5,23.9198,-103.426,48.944,16
774.0,-10.7518,-11.1136,2.5,23.5564,-96.4813,134.349,16
853.0,-8.25181,-10.6136,2.5,22.0921,-111.119,-2.72185,16
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,16
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,16
475.0,-12.2518,-13.1136,2.5,26.0182,-98.2955,142.086,16
478.0,-10.7518,-13.1136,2.5,25.3645,-100.517,161.205,16
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,16
1701.0,8.74819,-5.11356,2.5,17.6179,-87.5069,32.3555,16
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.6124,-82.5086,16
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,16
1756.0,-0.751808,-4.61356,2.5,14.6204,-77.13,44.044,16
1828.0,-1.75181,-4.11356,2.5,14.1875,-76.4963,-81.2511,16
1218.0,-10.7518,-8.11356,2.5,20.9099,-138.374,-22.9996,16
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182,16
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,16
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,17
2642.0,-1.75181,1.38644,2.5,8.73412,-75.976,-146.264,17
2648.0,1.24819,1.38644,2.5,8.75259,-75.095,36.886,17
2654.0,4.24819,1.38644,2.5,9.74326,-75.1851,-80.0084,17
2573.0,0.748192,0.886438,2.5,9.17429,-76.6959,115.093,17
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,17
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,17
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,17
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,17
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,17
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,17
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,17
2276.0,0.248192,-1.11356,2.5,11.1274,-74.1129,-23.4857,17
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,17
3695.0,6.74819,8.38644,2.5,7.23605,-71.5032,-175.715,17
3167.0,1.74819,4.88644,2.5,5.51061,-71.1888,-106.279,17
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,17
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,17
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6187,-66.0326,17
3922.0,9.24819,9.88644,2.5,9.55453,-73.0046,-43.6873,17
715.0,-3.25181,-11.6136,2.5,21.8134,-84.0713,86.1403,17
693.0,-14.2518,-11.6136,2.5,25.7224,-123.599,-132.99,17
613.0,-17.2518,-12.1136,2.5,27.86,-107.251,58.7768,17
917.0,-13.2518,-10.1136,2.5,23.9198,-107.076,15.9928,17
774.0,-10.7518,-11.1136,2.5,23.5564,-95.8031,137.953,17
853.0,-8.25181,-10.6136,2.5,22.0921,-108.226,146.163,17
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,17
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,17
475.0,-12.2518,-13.1136,2.5,26.0182,-98.2955,142.086,17
478.0,-10.7518,-13.1136,2.5,25.3645,-100.517,161.205,17
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,17
1701.0,8.74819,-5.11356,2.5,17.6179,-86.3296,77.0378,17
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.6751,-63.8334,17
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,17
1756.0,-0.751808,-4.61356,2.5,14.6204,-78.7972,63.5137,17
1828.0,-1.75181,-4.11356,2.5,14.1875,-79.267,-83.8685,17
1218.0,-10.7518,-8.11356,2.5,20.9099,-106.521,-134.907,17
1052.0,-19.7518,-9.11356,2.5,27.2668,-106.862,49.5096,17
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,18
2642.0,-1.75181,1.38644,2.5,8.73412,-76.0193,-145.842,18
2648.0,1.24819,1.38644,2.5,8.75259,-73.3325,36.0934,18
2654.0,4.24819,1.38644,2.5,9.74326,-75.1618,-81.0974,18
2573.0,0.748192,0.886438,2.5,9.17429,-78.6377,132.712,18
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,18
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,18
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,18
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,18
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,18
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,18
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,18
2276.0,0.248192,-1.11356,2.5,11.1274,-74.1593,-37.8485,18
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,18
3922.0,9.24819,9.88644,2.5,9.55453,-73.1513,-38.1248,18
3695.0,6.74819,8.38644,2.5,7.23605,-72.6501,-179.334,18
3167.0,1.74819,4.88644,2.5,5.51061,-69.7562,-105.964,18
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,18
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,18
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6075,-66.0696,18
715.0,-3.25181,-11.6136,2.5,21.8134,-87.8437,38.3656,18
693.0,-14.2518,-11.6136,2.5,25.7224,-123.599,-132.99,18
613.0,-17.2518,-12.1136,2.5,27.86,-107.789,-34.3135,18
917.0,-13.2518,-10.1136,2.5,23.9198,-103.902,56.4533,18
774.0,-10.7518,-11.1136,2.5,23.5564,-95.99,103.777,18
853.0,-8.25181,-10.6136,2.5,22.0921,-108.172,-176.92,18
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,18
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,18
475.0,-12.2518,-13.1136,2.5,26.0182,-98.2955,142.086,18
478.0,-10.7518,-13.1136,2.5,25.3645,-100.517,161.205,18
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,18
1701.0,8.74819,-5.11356,2.5,17.6179,-87.1497,164.104,18
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.7798,-62.2604,18
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,18
1756.0,-0.751808,-4.61356,2.5,14.6204,-77.9206,69.5978,18
1828.0,-1.75181,-4.11356,2.5,14.1875,-80.0753,-77.6238,18
1218.0,-10.7518,-8.11356,2.5,20.9099,-104.859,-66.5876,18
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182,18
3922.0,9.24819,9.88644,2.5,9.55453,-72.2138,-42.5603,19
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,19
2642.0,-1.75181,1.38644,2.5,8.73412,-76.0789,-146.503,19
2648.0,1.24819,1.38644,2.5,8.75259,-75.2152,45.3562,19
2654.0,4.24819,1.38644,2.5,9.74326,-76.302,-72.1111,19
2573.0,0.748192,0.886438,2.5,9.17429,-76.768,133.637,19
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,19
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,19
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,19
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,19
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,19
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,19
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,19
2276.0,0.248192,-1.11356,2.5,11.1274,-75.286,-38.8843,19
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,19
3695.0,6.74819,8.38644,2.5,7.23605,-72.6968,-179.163,19
3167.0,1.74819,4.88644,2.5,5.51061,-70.4721,-110.739,19
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,19
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,19
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,19
715.0,-3.25181,-11.6136,2.5,21.8134,-82.2141,20.4744,19
693.0,-14.2518,-11.6136,2.5,25.7224,-123.599,-132.99,19
613.0,-17.2518,-12.1136,2.5,27.86,-109.492,26.1518,19
917.0,-13.2518,-10.1136,2.5,23.9198,-103.902,56.4533,19
774.0,-10.7518,-11.1136,2.5,23.5564,-94.6694,125.576,19
853.0,-8.25181,-10.6136,2.5,22.0921,-106.405,74.0558,19
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,19
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,19
475.0,-12.2518,-13.1136,2.5,26.0182,-98.2955,142.086,19
478.0,-10.7518,-13.1136,2.5,25.3645,-100.517,161.205,19
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,19
1701.0,8.74819,-5.11356,2.5,17.6179,-100.101,97.4061,19
1530.0,-2.75181,-6.11356,2.5,16.2982,-80.2794,-66.5573,19
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,19
1756.0,-0.751808,-4.61356,2.5,14.6204,-78.974,61.9428,19
1828.0,-1.75181,-4.11356,2.5,14.1875,-79.3053,-83.6663,19
1218.0,-10.7518,-8.11356,2.5,20.9099,-138.374,-22.9996,19
1052.0,-19.7518,-9.11356,2.5,27.2668,-102.346,108.308,19
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182,20
1218.0,-10.7518,-8.11356,2.5,20.9099,-138.374,-22.9996,20
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.9012,-72.6586,20
1756.0,-0.751808,-4.61356,2.5,14.6204,-77.5135,47.2555,20
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,20
1530.0,-2.75181,-6.11356,2.5,16.2982,-80.4674,-63.6128,20
1701.0,8.74819,-5.11356,2.5,17.6179,-87.8014,158.864,20
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,20
478.0,-10.7518,-13.1136,2.5,25.3645,-100.517,161.205,20
475.0,-12.2518,-13.1136,2.5,26.0182,-98.2955,142.086,20
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,20
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,20
853.0,-8.25181,-10.6136,2.5,22.0921,-110.441,133.073,20
774.0,-10.7518,-11.1136,2.5,23.5564,-97.5309,122.557,20
917.0,-13.2518,-10.1136,2.5,23.9198,-103.902,56.4533,20
613.0,-17.2518,-12.1136,2.5,27.86,-109.492,26.1518,20
693.0,-14.2518,-11.6136,2.5,25.7224,-123.599,-132.99,20
715.0,-3.25181,-11.6136,2.5,21.8134,-83.5272,52.8989,20
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6158,-66.12,20
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,20
3167.0,1.74819,4.88644,2.5,5.51061,-70.6048,-110.65,20
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,20
3695.0,6.74819,8.38644,2.5,7.23605,-71.5574,-176.708,20
3922.0,9.24819,9.88644,2.5,9.55453,-72.3058,-40.9598,20
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,20
2276.0,0.248192,-1.11356,2.5,11.1274,-74.8782,-39.5978,20
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,20
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,20
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,20
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,20
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,20
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,20
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,20
2573.0,0.748192,0.886438,2.5,9.17429,-76.8627,134.779,20
2654.0,4.24819,1.38644,2.5,9.74326,-77.2091,-92.3744,20
2648.0,1.24819,1.38644,2.5,8.75259,-73.3513,45.2054,20
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,20
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,20
2633.0,-6.25181,1.38644,2.5,10.4666,-73.5916,-74.3011,21
2642.0,-1.75181,1.38644,2.5,8.73412,-75.9579,-146.135,21
2648.0,1.24819,1.38644,2.5,8.75259,-73.2099,41.8,21
2654.0,4.24819,1.38644,2.5,9.74326,-77.5098,-73.0528,21
2573.0,0.748192,0.886438,2.5,9.17429,-79.1019,126.917,21
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,21
2707.0,-6.25181,1.88644,2.5,10.0592,-76.4672,130.915,21
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,21
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,21
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,21
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,21
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,21
2276.0,0.248192,-1.11356,2.5,11.1274,-73.618,-32.48,21
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,21
3922.0,9.24819,9.88644,2.5,9.55453,-73.8224,-41.4683,21
3695.0,6.74819,8.38644,2.5,7.23605,-73.0919,-173.641,21
3167.0,1.74819,4.88644,2.5,5.51061,-69.8568,-108.401,21
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,21
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,21
3234.0,-1.75181,5.38644,2.5,4.8349,-69.6087,-66.0671,21
715.0,-3.25181,-11.6136,2.5,21.8134,-82.5325,54.8707,21
693.0,-14.2518,-11.6136,2.5,25.7224,-108.136,-164.702,21
613.0,-17.2518,-12.1136,2.5,27.86,-109.492,26.1518,21
917.0,-13.2518,-10.1136,2.5,23.9198,-103.949,25.286,21
774.0,-10.7518,-11.1136,2.5,23.5564,-97.5309,122.557,21
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,21
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,21
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,21
475.0,-12.2518,-13.1136,2.5,26.0182,-99.1272,134.601,21
478.0,-10.7518,-13.1136,2.5,25.3645,-100.517,161.205,21
258.0,-9.75181,-14.6136,2.5,26.3639,-100.164,-37.9399,21
1701.0,8.74819,-5.11356,2.5,17.6179,-87.546,173.252,21
1530.0,-2.75181,-6.11356,2.5,16.2982,-80.3528,-66.755,21
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,21
1756.0,-0.751808,-4.61356,2.5,14.6204,-75.0757,60.4071,21
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.8567,-72.1028,21
1218.0,-10.7518,-8.11356,2.5,20.9099,-110.408,91.6924,21
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182,21
2633.0,-6.25181,1.38644,2.5,10.4666,-73.8903,-75.4009,22
2642.0,-1.75181,1.38644,2.5,8.73412,-76.1342,-145.066,22
2648.0,1.24819,1.38644,2.5,8.75259,-73.7346,46.9457,22
2654.0,4.24819,1.38644,2.5,9.74326,-76.5145,-71.8558,22
2573.0,0.748192,0.886438,2.5,9.17429,-76.1409,116.453,22
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,22
2707.0,-6.25181,1.88644,2.5,10.0592,-76.34,132.158,22
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,22
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,22
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,22
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,22
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,22
2276.0,0.248192,-1.11356,2.5,11.1274,-76.0904,-23.3735,22
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,22
3922.0,9.24819,9.88644,2.5,9.55453,-72.3035,-41.0261,22
3695.0,6.74819,8.38644,2.5,7.23605,-72.4625,-169.328,22
3167.0,1.74819,4.88644,2.5,5.51061,-70.7487,-101.685,22
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,22
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,22
3234.0,-1.75181,5.38644,2.5,4.8349,-69.636,-66.0354,22
715.0,-3.25181,-11.6136,2.5,21.8134,-82.5325,54.8707,22
693.0,-14.2518,-11.6136,2.5,25.7224,-117.965,159.345,22
613.0,-17.2518,-12.1136,2.5,27.86,-109.492,26.1518,22
917.0,-13.2518,-10.1136,2.5,23.9198,-103.902,56.4533,22
774.0,-10.7518,-11.1136,2.5,23.5564,-97.5309,122.557,22
853.0,-8.25181,-10.6136,2.5,22.0921,-122.646,74.2905,22
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,22
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,22
475.0,-12.2518,-13.1136,2.5,26.0182,-98.7211,158.002,22
478.0,-10.7518,-13.1136,2.5,25.3645,-100.517,161.205,22
258.0,-9.75181,-14.6136,2.5,26.3639,-103.167,-50.1108,22
1701.0,8.74819,-5.11356,2.5,17.6179,-87.2649,-99.4617,22
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.5856,-62.3303,22
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,22
1756.0,-0.751808,-4.61356,2.5,14.6204,-78.68,52.6098,22
1828.0,-1.75181,-4.11356,2.5,14.1875,-77.7858,-72.2207,22
1218.0,-10.7518,-8.11356,2.5,20.9099,-138.374,-22.9996,22
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182,22
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,23
2642.0,-1.75181,1.38644,2.5,8.73412,-75.751,-145.687,23
2648.0,1.24819,1.38644,2.5,8.75259,-75.512,39.3339,23
2654.0,4.24819,1.38644,2.5,9.74326,-77.695,-73.8932,23
2573.0,0.748192,0.886438,2.5,9.17429,-79.1876,125.905,23
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,23
2707.0,-6.25181,1.88644,2.5,10.0592,-76.3875,129.237,23
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,23
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,23
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,23
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,23
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,23
2276.0,0.248192,-1.11356,2.5,11.1274,-73.8063,-31.9774,23
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,23
3922.0,9.24819,9.88644,2.5,9.55453,-72.2086,-43.003,23
3695.0,6.74819,8.38644,2.5,7.23605,-72.8703,-170.815,23
3167.0,1.74819,4.88644,2.5,5.51061,-69.764,-106.45,23
3189.0,-24.2518,5.38644,2.5,24.3865,-250.0,0.0,23
3342.0,-21.7518,6.38644,2.5,21.7484,-250.0,0.0,23
3234.0,-1.75181,5.38644,2.5,4.8349,-69.5628,-66.2071,23
715.0,-3.25181,-11.6136,2.5,21.8134,-81.8075,58.6507,23
693.0,-14.2518,-11.6136,2.5,25.7224,-109.047,-156.863,23
613.0,-17.2518,-12.1136,2.5,27.86,-109.492,26.1518,23
917.0,-13.2518,-10.1136,2.5,23.9198,-103.902,56.4533,23
774.0,-10.7518,-11.1136,2.5,23.5564,-98.0225,103.748,23
853.0,-8.25181,-10.6136,2.5,22.0921,-106.989,-169.388,23
121.0,-4.25181,-15.6136,2.5,25.9158,-85.7582,-134.68,23
18.0,-18.7518,-16.1136,2.5,31.9715,-250.0,0.0,23
475.0,-12.2518,-13.1136,2.5,26.0182,-97.416,154.823,23
478.0,-10.7518,-13.1136,2.5,25.3645,-100.517,161.205,23
258.0,-9.75181,-14.6136,2.5,26.3639,-103.775,-15.3555,23
1701.0,8.74819,-5.11356,2.5,17.6179,-85.0271,112.896,23
1530.0,-2.75181,-6.11356,2.5,16.2982,-79.5845,-66.5669,23
1925.0,-27.2518,-3.11356,2.5,29.9677,-250.0,0.0,23
1756.0,-0.751808,-4.61356,2.5,14.6204,-75.9215,68.1416,23
1828.0,-1.75181,-4.11356,2.5,14.1875,-78.0044,-71.2764,23
1218.0,-10.7518,-8.11356,2.5,20.9099,-109.13,42.4367,23
1052.0,-19.7518,-9.11356,2.5,27.2668,-104.924,81.7182,23
2633.0,-6.25181,1.38644,2.5,10.4666,-73.7135,-74.9494,24
2642.0,-1.75181,1.38644,2.5,8.73412,-75.7904,-145.266,24
2648.0,1.24819,1.38644,2.5,8.75259,-73.1485,41.7192,24
2654.0,4.24819,1.38644,2.5,9.74326,-76.8209,-92.3917,24
2573.0,0.748192,0.886438,2.5,9.17429,-77.4042,135.064,24
2902.0,-19.7518,3.38644,2.5,20.54,-250.0,0.0,24
2707.0,-6.25181,1.88644,2.5,10.0592,-76.1927,130.2,24
2018.0,-17.7518,-2.61356,2.5,21.5284,-250.0,0.0,24
2441.0,8.74819,-0.113562,2.5,13.5741,-79.7077,-12.4355,24
2235.0,-20.2518,-1.11356,2.5,22.8333,-118.919,19.8783,24
2216.0,7.24819,-1.61356,2.5,13.8541,-78.4182,-168.338,24
2223.0,-26.2518,-1.11356,2.5,28.2261,-250.0,0.0,24
2276.0,0.248192,-1.11356,2.5,11.1274,-74.7908,-40.3642,24
3922.0,9.24819,9.88644,2.5,9.55453,-72.9112,-38.2154,24
3489.0,-22.2518,7.38644,2.5,22.1012,-250.0,0.0,24
3695.0,6.74819,8.38644,2.5,7.23605,-72.2803,-179.815,24
