N,X,Y,Angle,Power (dBm)
1146.0,-9.75181,-8.61356,-147,-84.2563
1147.0,-9.25181,-8.61356,-146,-84.9967
1148.0,-8.75181,-8.61356,-142,-85.0776
1149.0,-8.25181,-8.61356,-140,-82.023
1150.0,-7.75181,-8.61356,-137,-82.9926
1151.0,-7.25181,-8.61356,-154,-83.4501
1152.0,-6.75181,-8.61356,-149,-83.4315
1153.0,-6.25181,-8.61356,-148,-84.5607
1154.0,-5.75181,-8.61356,-167,-84.7674
1155.0,-5.25181,-8.61356,-164,-84.3787
1156.0,-4.75181,-8.61356,-168,-78.372
1157.0,-4.25181,-8.61356,4,-77.7635
1158.0,-3.75181,-8.61356,-161,-78.2995
1159.0,-3.25181,-8.61356,12,-77.9546
1160.0,-2.75181,-8.61356,2,-78.2541
1161.0,-2.25181,-8.61356,5,-78.2336
1162.0,-1.75181,-8.61356,25,-77.8268
1163.0,-1.25181,-8.61356,28,-77.8078
1164.0,-0.751808,-8.61356,4,-78.1967
1165.0,-0.251808,-8.61356,23,-78.0702
1166.0,0.248192,-8.61356,-2,-78.1961
1167.0,0.748192,-8.61356,42,-77.8413
1168.0,1.24819,-8.61356,46,-77.9647
1169.0,1.74819,-8.61356,20,-78.0964
1170.0,2.24819,-8.61356,49,-77.9424
1171.0,2.74819,-8.61356,46,-76.6218
1172.0,3.24819,-8.61356,49,-76.4514
1173.0,3.74819,-8.61356,63,-76.1849
1174.0,4.24819,-8.61356,58,-75.8105
1175.0,4.74819,-8.61356,41,-75.7259
1176.0,5.24819,-8.61356,17,-82.3395
1177.0,5.74819,-8.61356,26,-81.4811
1178.0,6.24819,-8.61356,69,-82.8211
1179.0,6.74819,-8.61356,42,-80.7973
1180.0,7.24819,-8.61356,40,-83.4436
1181.0,7.74819,-8.61356,26,-78.7077
1182.0,8.24819,-8.61356,45,-83.2158
1183.0,8.74819,-8.61356,25,-77.3574
1184.0,9.24819,-8.61356,-170,-250.0
1185.0,-27.2518,-8.11356,-170,-250.0
1186.0,-26.7518,-8.11356,-94,-93.2884
1187.0,-26.2518,-8.11356,-122,-90.8098
1188.0,-25.7518,-8.11356,-120,-91.154
1189.0,-25.2518,-8.11356,-122,-92.0823
1190.0,-24.7518,-8.11356,-117,-91.1203
1191.0,-24.2518,-8.11356,-125,-90.212
1192.0,-23.7518,-8.11356,-121,-92.2739
1193.0,-23.2518,-8.11356,-122,-90.29
1194.0,-22.7518,-8.11356,-116,-92.4731
1195.0,-22.2518,-8.11356,-128,-92.5675
1196.0,-21.7518,-8.11356,-115,-91.0408
1197.0,-21.2518,-8.11356,-121,-92.4721
1198.0,-20.7518,-8.11356,-129,-91.4979
1199.0,-20.2518,-8.11356,-128,-91.7448
1200.0,-19.7518,-8.11356,-119,-92.0641
1201.0,-19.2518,-8.11356,-120,-91.0268
1202.0,-18.7518,-8.11356,-131,-90.3895
1203.0,-18.2518,-8.11356,-120,-91.5891
1204.0,-17.7518,-8.11356,-130,-89.3811
1205.0,-17.2518,-8.11356,-131,-89.4549
1206.0,-16.7518,-8.11356,-126,-89.853
1207.0,-16.2518,-8.11356,-123,-89.2442
1208.0,-15.7518,-8.11356,-135,-88.3656
1209.0,-15.2518,-8.11356,-133,-87.4651
1210.0,-14.7518,-8.11356,-132,-88.3777
1211.0,-14.2518,-8.11356,-135,-87.142
1212.0,-13.7518,-8.11356,-132,-86.6198
1213.0,-13.2518,-8.11356,-131,-86.6718
1214.0,-12.7518,-8.11356,-140,-86.4982
1215.0,-12.2518,-8.11356,-142,-86.3428
1216.0,-11.7518,-8.11356,-137,-86.1375
1217.0,-11.2518,-8.11356,-141,-86.9261
1218.0,-10.7518,-8.11356,-146,-85.6242
1219.0,-10.2518,-8.11356,-144,-85.7985
1220.0,-9.75181,-8.11356,-148,-84.4932
1221.0,-9.25181,-8.11356,-148,-84.6627
1222.0,-8.75181,-8.11356,-145,-85.5421
1223.0,-8.25181,-8.11356,-156,-81.7389
1224.0,-7.75181,-8.11356,-136,-83.0609
1225.0,-7.25181,-8.11356,-155,-82.9803
1226.0,-6.75181,-8.11356,-153,-83.8596
1227.0,-6.25181,-8.11356,-147,-84.8799
1228.0,-5.75181,-8.11356,-167,-84.2665
1229.0,-5.25181,-8.11356,-167,-83.8386
1230.0,-4.75181,-8.11356,-170,-77.2158
1231.0,-4.25181,-8.11356,4,-77.4673
1232.0,-3.75181,-8.11356,-160,-78.1759
1233.0,-3.25181,-8.11356,-157,-78.1497
1234.0,-2.75181,-8.11356,16,-77.8873
1235.0,-2.25181,-8.11356,4,-78.1046
1236.0,-1.75181,-8.11356,23,-77.9244
1237.0,-1.25181,-8.11356,24,-77.7717
1238.0,-0.751808,-8.11356,23,-77.799
1239.0,-0.251808,-8.11356,0,-78.064
1240.0,0.248192,-8.11356,-155,-78.0841
1241.0,0.748192,-8.11356,30,-77.8728
1242.0,1.24819,-8.11356,41,-77.5171
1243.0,1.74819,-8.11356,49,-78.0932
1244.0,2.24819,-8.11356,30,-76.4337
1245.0,2.74819,-8.11356,50,-75.7629
1246.0,3.24819,-8.11356,51,-76.8419
1247.0,3.74819,-8.11356,52,-78.7793
1248.0,4.24819,-8.11356,43,-77.246
1249.0,4.74819,-8.11356,43,-76.204
1250.0,5.24819,-8.11356,11,-80.3441
1251.0,5.74819,-8.11356,28,-81.7082
1252.0,6.24819,-8.11356,41,-79.6754
1253.0,6.74819,-8.11356,42,-79.2106
1254.0,7.24819,-8.11356,22,-83.5514
1255.0,7.74819,-8.11356,51,-81.1555
1256.0,8.24819,-8.11356,20,-79.1969
1257.0,8.74819,-8.11356,57,-80.6047
1258.0,9.24819,-8.11356,-170,-250.0
1259.0,-27.2518,-7.61356,-170,-250.0
1260.0,-26.7518,-7.61356,-126,-90.3224
1261.0,-26.2518,-7.61356,-115,-91.7111
1262.0,-25.7518,-7.61356,-125,-91.0491
1263.0,-25.2518,-7.61356,-124,-90.9179
1264.0,-24.7518,-7.61356,-121,-91.97
1265.0,-24.2518,-7.61356,-110,-92.239
1266.0,-23.7518,-7.61356,-128,-90.618
1267.0,-23.2518,-7.61356,-122,-91.8295
1268.0,-22.7518,-7.61356,-126,-90.4826
1269.0,-22.2518,-7.61356,-123,-91.4195
1270.0,-21.7518,-7.61356,-124,-91.2528
1271.0,-21.2518,-7.61356,-121,-91.6327
1272.0,-20.7518,-7.61356,-118,-92.1649
1273.0,-20.2518,-7.61356,-118,-91.8043
1274.0,-19.7518,-7.61356,-122,-90.8692
1275.0,-19.2518,-7.61356,-124,-91.0594
1276.0,-18.7518,-7.61356,-120,-91.5172
1277.0,-18.2518,-7.61356,-132,-88.6912
1278.0,-17.7518,-7.61356,-133,-89.3151
1279.0,-17.2518,-7.61356,-133,-89.5637
1280.0,-16.7518,-7.61356,-131,-89.1958
1281.0,-16.2518,-7.61356,-132,-90.0354
1282.0,-15.7518,-7.61356,-136,-89.1255
1283.0,-15.2518,-7.61356,-136,-87.3433
1284.0,-14.7518,-7.61356,-138,-87.0372
1285.0,-14.2518,-7.61356,-134,-87.536
1286.0,-13.7518,-7.61356,-138,-87.5777
1287.0,-13.2518,-7.61356,-132,-87.2101
1288.0,-12.7518,-7.61356,-142,-85.8189
1289.0,-12.2518,-7.61356,-141,-86.9877
1290.0,-11.7518,-7.61356,-141,-85.7949
1291.0,-11.2518,-7.61356,-138,-86.0609
1292.0,-10.7518,-7.61356,-148,-85.6116
1293.0,-10.2518,-7.61356,-149,-85.9977
1294.0,-9.75181,-7.61356,-145,-83.9695
1295.0,-9.25181,-7.61356,-144,-83.9351
1296.0,-8.75181,-7.61356,-143,-82.1248
1297.0,-8.25181,-7.61356,-158,-81.7784
1298.0,-7.75181,-7.61356,-143,-82.7086
1299.0,-7.25181,-7.61356,-150,-83.3905
1300.0,-6.75181,-7.61356,-167,-84.3496
1301.0,-6.25181,-7.61356,-167,-84.8454
1302.0,-5.75181,-7.61356,-163,-85.4603
1303.0,-5.25181,-7.61356,-166,-85.0364
1304.0,-4.75181,-7.61356,-169,-85.8607
1305.0,-4.25181,-7.61356,1,-77.2174
1306.0,-3.75181,-7.61356,-166,-78.0507
1307.0,-3.25181,-7.61356,-166,-78.0134
1308.0,-2.75181,-7.61356,-9,-77.9846
1309.0,-2.25181,-7.61356,-167,-77.9626
1310.0,-1.75181,-7.61356,-167,-77.9454
1311.0,-1.25181,-7.61356,8,-77.9324
1312.0,-0.751808,-7.61356,8,-77.9223
1313.0,-0.251808,-7.61356,24,-77.8116
1314.0,0.248192,-7.61356,24,-77.8401
1315.0,0.748192,-7.61356,18,-77.1672
1316.0,1.24819,-7.61356,38,-79.3671
1317.0,1.74819,-7.61356,13,-79.347
1318.0,2.24819,-7.61356,47,-77.3086
1319.0,2.74819,-7.61356,41,-75.1121
1320.0,3.24819,-7.61356,32,-75.3961
1321.0,3.74819,-7.61356,43,-75.7411
1322.0,4.24819,-7.61356,44,-75.4749
1323.0,4.74819,-7.61356,58,-75.3954
1324.0,5.24819,-7.61356,12,-81.3666
1325.0,5.74819,-7.61356,14,-81.5117
1326.0,6.24819,-7.61356,7,-80.5295
1327.0,6.74819,-7.61356,42,-79.9627
1328.0,7.24819,-7.61356,53,-79.854
1329.0,7.74819,-7.61356,37,-81.1754
1330.0,8.24819,-7.61356,53,-82.698
1331.0,8.74819,-7.61356,38,-78.8138
1332.0,9.24819,-7.61356,-170,-250.0
1333.0,-27.2518,-7.11356,-170,-250.0
1334.0,-26.7518,-7.11356,-122,-91.3805
1335.0,-26.2518,-7.11356,-126,-91.6958
1336.0,-25.7518,-7.11356,-124,-91.4798
1337.0,-25.2518,-7.11356,-126,-89.8765
1338.0,-24.7518,-7.11356,-124,-91.206
1339.0,-24.2518,-7.11356,-110,-92.4373
1340.0,-23.7518,-7.11356,-124,-90.9767
1341.0,-23.2518,-7.11356,-123,-91.2365
1342.0,-22.7518,-7.11356,-119,-92.3327
1343.0,-22.2518,-7.11356,-128,-90.6811
1344.0,-21.7518,-7.11356,-127,-91.1376
1345.0,-21.2518,-7.11356,-121,-91.4538
1346.0,-20.7518,-7.11356,-119,-91.6718
1347.0,-20.2518,-7.11356,-113,-91.8947
1348.0,-19.7518,-7.11356,-132,-91.9109
1349.0,-19.2518,-7.11356,-117,-91.4174
1350.0,-18.7518,-7.11356,-118,-91.1684
1351.0,-18.2518,-7.11356,-118,-91.3328
1352.0,-17.7518,-7.11356,-118,-90.3192
1353.0,-17.2518,-7.11356,-134,-88.7417
1354.0,-16.7518,-7.11356,-129,-89.1934
1355.0,-16.2518,-7.11356,-129,-89.3711
1356.0,-15.7518,-7.11356,-137,-89.0813
1357.0,-15.2518,-7.11356,-136,-87.7547
1358.0,-14.7518,-7.11356,-135,-88.4222
1359.0,-14.2518,-7.11356,-140,-87.5321
1360.0,-13.7518,-7.11356,-130,-87.9378
1361.0,-13.2518,-7.11356,-142,-87.0383
1362.0,-12.7518,-7.11356,-133,-86.6695
1363.0,-12.2518,-7.11356,-140,-86.5054
1364.0,-11.7518,-7.11356,-139,-86.4965
1365.0,-11.2518,-7.11356,-138,-86.406
1366.0,-10.7518,-7.11356,-147,-86.0738
1367.0,-10.2518,-7.11356,-148,-85.6824
1368.0,-9.75181,-7.11356,-150,-84.2261
1369.0,-9.25181,-7.11356,-131,-84.815
1370.0,-8.75181,-7.11356,-131,-82.5991
1371.0,-8.25181,-7.11356,-142,-82.4852
1372.0,-7.75181,-7.11356,-154,-83.4082
1373.0,-7.25181,-7.11356,-157,-84.1821
1374.0,-6.75181,-7.11356,-168,-84.3175
1375.0,-6.25181,-7.11356,-170,-84.9518
1376.0,-5.75181,-7.11356,-165,-83.9922
1377.0,-5.25181,-7.11356,-161,-85.1568
1378.0,-4.75181,-7.11356,-165,-84.9434
1379.0,-4.25181,-7.11356,3,-77.7344
1380.0,-3.75181,-7.11356,-157,-77.8622
1381.0,-3.25181,-7.11356,13,-77.6496
1382.0,-2.75181,-7.11356,-167,-77.7123
1383.0,-2.25181,-7.11356,-143,-77.8674
1384.0,-1.75181,-7.11356,-168,-77.7344
1385.0,-1.25181,-7.11356,13,-77.7955
1386.0,-0.751808,-7.11356,-153,-77.8312
1387.0,-0.251808,-7.11356,-7,-76.3314
1388.0,0.248192,-7.11356,9,-75.9681
1389.0,0.748192,-7.11356,32,-75.854
1390.0,1.24819,-7.11356,9,-75.9442
1391.0,1.74819,-7.11356,42,-75.8717
1392.0,2.24819,-7.11356,45,-76.4078
1393.0,2.74819,-7.11356,45,-77.5631
1394.0,3.24819,-7.11356,47,-78.7527
1395.0,3.74819,-7.11356,46,-79.281
1396.0,4.24819,-7.11356,44,-79.2123
1397.0,4.74819,-7.11356,48,-81.4811
1398.0,5.24819,-7.11356,11,-80.5655
1399.0,5.74819,-7.11356,29,-81.4667
1400.0,6.24819,-7.11356,54,-81.7115
1401.0,6.74819,-7.11356,40,-81.3612
1402.0,7.24819,-7.11356,45,-81.8817
1403.0,7.74819,-7.11356,23,-83.2502
1404.0,8.24819,-7.11356,48,-80.6133
1405.0,8.74819,-7.11356,32,-80.8287
1406.0,9.24819,-7.11356,-170,-250.0
1407.0,-27.2518,-6.61356,-170,-250.0
1408.0,-26.7518,-6.61356,-114,-91.1692
1409.0,-26.2518,-6.61356,-122,-91.1331
1410.0,-25.7518,-6.61356,-123,-90.2201
1411.0,-25.2518,-6.61356,-127,-89.539
1412.0,-24.7518,-6.61356,-121,-90.5592
1413.0,-24.2518,-6.61356,-126,-90.2471
1414.0,-23.7518,-6.61356,-126,-90.6746
1415.0,-23.2518,-6.61356,-124,-90.8918
1416.0,-22.7518,-6.61356,-126,-91.8841
1417.0,-22.2518,-6.61356,-121,-91.3746
1418.0,-21.7518,-6.61356,-121,-91.1011
1419.0,-21.2518,-6.61356,-122,-91.1466
1420.0,-20.7518,-6.61356,-108,-92.4077
1421.0,-20.2518,-6.61356,-125,-90.6487
1422.0,-19.7518,-6.61356,-122,-90.4807
1423.0,-19.2518,-6.61356,-133,-90.3142
1424.0,-18.7518,-6.61356,-134,-89.4669
1425.0,-18.2518,-6.61356,-122,-90.7354
1426.0,-17.7518,-6.61356,-124,-91.3537
1427.0,-17.2518,-6.61356,-121,-91.0827
1428.0,-16.7518,-6.61356,-134,-88.756
1429.0,-16.2518,-6.61356,-131,-88.9883
1430.0,-15.7518,-6.61356,-130,-88.5986
1431.0,-15.2518,-6.61356,-138,-87.8868
1432.0,-14.7518,-6.61356,-139,-87.5046
1433.0,-14.2518,-6.61356,-126,-87.0615
1434.0,-13.7518,-6.61356,-124,-87.7518
1435.0,-13.2518,-6.61356,-135,-87.8294
1436.0,-12.7518,-6.61356,-143,-86.2366
1437.0,-12.2518,-6.61356,-141,-86.6922
1438.0,-11.7518,-6.61356,-142,-86.5395
1439.0,-11.2518,-6.61356,-149,-86.6186
1440.0,-10.7518,-6.61356,-149,-85.9679
1441.0,-10.2518,-6.61356,-150,-85.7858
1442.0,-9.75181,-6.61356,-145,-84.2324
1443.0,-9.25181,-6.61356,-135,-84.3544
1444.0,-8.75181,-6.61356,-148,-82.7701
1445.0,-8.25181,-6.61356,-146,-82.8118
1446.0,-7.75181,-6.61356,-157,-82.684
1447.0,-7.25181,-6.61356,-153,-83.8499
1448.0,-6.75181,-6.61356,-156,-84.5734
1449.0,-6.25181,-6.61356,-149,-85.2068
1450.0,-5.75181,-6.61356,-161,-84.6676
1451.0,-5.25181,-6.61356,-150,-85.0181
1452.0,-4.75181,-6.61356,-9,-86.2693
1453.0,-4.25181,-6.61356,2,-77.1604
1454.0,-3.75181,-6.61356,-3,-77.7721
1455.0,-3.25181,-6.61356,-1,-77.7219
1456.0,-2.75181,-6.61356,16,-77.6756
1457.0,-2.25181,-6.61356,18,-77.4456
1458.0,-1.75181,-6.61356,22,-77.5068
1459.0,-1.25181,-6.61356,23,-77.3513
1460.0,-0.751808,-6.61356,28,-76.2246
1461.0,-0.251808,-6.61356,-165,-76.3463
1462.0,0.248192,-6.61356,16,-79.1172
1463.0,0.748192,-6.61356,13,-79.8792
1464.0,1.24819,-6.61356,15,-78.6887
1465.0,1.74819,-6.61356,11,-77.8574
1466.0,2.24819,-6.61356,19,-78.1655
1467.0,2.74819,-6.61356,42,-77.9589
1468.0,3.24819,-6.61356,47,-78.7601
1469.0,3.74819,-6.61356,17,-78.8486
1470.0,4.24819,-6.61356,28,-77.4556
1471.0,4.74819,-6.61356,51,-82.078
1472.0,5.24819,-6.61356,48,-81.7157
1473.0,5.74819,-6.61356,45,-82.0899
1474.0,6.24819,-6.61356,42,-81.3712
1475.0,6.74819,-6.61356,52,-82.7467
1476.0,7.24819,-6.61356,37,-80.9354
1477.0,7.74819,-6.61356,25,-82.7009
1478.0,8.24819,-6.61356,21,-79.3825
1479.0,8.74819,-6.61356,46,-80.0019
1480.0,9.24819,-6.61356,-170,-250.0
1481.0,-27.2518,-6.11356,-170,-250.0
1482.0,-26.7518,-6.11356,-110,-90.7108
1483.0,-26.2518,-6.11356,-124,-91.7996
1484.0,-25.7518,-6.11356,-123,-89.9914
1485.0,-25.2518,-6.11356,-118,-91.4502
1486.0,-24.7518,-6.11356,-121,-91.3492
1487.0,-24.2518,-6.11356,-121,-91.331
1488.0,-23.7518,-6.11356,-110,-91.5177
1489.0,-23.2518,-6.11356,-125,-91.197
1490.0,-22.7518,-6.11356,-118,-91.3462
1491.0,-22.2518,-6.11356,-127,-91.238
1492.0,-21.7518,-6.11356,-116,-91.603
1493.0,-21.2518,-6.11356,-113,-91.3419
1494.0,-20.7518,-6.11356,-124,-91.1069
1495.0,-20.2518,-6.11356,-124,-90.911
1496.0,-19.7518,-6.11356,-134,-90.6163
1497.0,-19.2518,-6.11356,-134,-89.6978
1498.0,-18.7518,-6.11356,-135,-90.0851
1499.0,-18.2518,-6.11356,-136,-89.6857
1500.0,-17.7518,-6.11356,-117,-91.4449
1501.0,-17.2518,-6.11356,-117,-90.4639
1502.0,-16.7518,-6.11356,-106,-91.4707
1503.0,-16.2518,-6.11356,-119,-90.1275
1504.0,-15.7518,-6.11356,-133,-88.5539
1505.0,-15.2518,-6.11356,-140,-87.7154
1506.0,-14.7518,-6.11356,-142,-87.67
1507.0,-14.2518,-6.11356,-138,-86.1254
1508.0,-13.7518,-6.11356,-140,-87.6642
1509.0,-13.2518,-6.11356,-144,-86.8979
1510.0,-12.7518,-6.11356,-145,-86.0412
1511.0,-12.2518,-6.11356,-147,-86.154
1512.0,-11.7518,-6.11356,-144,-85.7266
1513.0,-11.2518,-6.11356,-140,-86.3554
1514.0,-10.7518,-6.11356,-151,-85.4284
1515.0,-10.2518,-6.11356,-148,-85.8734
1516.0,-9.75181,-6.11356,-151,-85.8859
1517.0,-9.25181,-6.11356,-149,-83.8736
1518.0,-8.75181,-6.11356,-136,-84.0266
1519.0,-8.25181,-6.11356,-157,-81.7623
1520.0,-7.75181,-6.11356,-166,-83.9261
1521.0,-7.25181,-6.11356,-128,-84.7977
1522.0,-6.75181,-6.11356,-165,-85.1671
1523.0,-6.25181,-6.11356,-151,-84.7579
1524.0,-5.75181,-6.11356,-153,-84.7196
1525.0,-5.25181,-6.11356,-167,-84.947
1526.0,-4.75181,-6.11356,-163,-85.0972
1527.0,-4.25181,-6.11356,3,-77.4146
1528.0,-3.75181,-6.11356,-166,-77.608
1529.0,-3.25181,-6.11356,-167,-77.5628
1530.0,-2.75181,-6.11356,10,-77.5403
1531.0,-2.25181,-6.11356,19,-77.2885
1532.0,-1.75181,-6.11356,21,-76.6347
1533.0,-1.25181,-6.11356,-5,-79.5391
1534.0,-0.751808,-6.11356,0,-76.7413
1535.0,-0.251808,-6.11356,12,-76.5255
1536.0,0.248192,-6.11356,21,-76.7356
1537.0,0.748192,-6.11356,11,-79.484
1538.0,1.24819,-6.11356,14,-76.182
1539.0,1.74819,-6.11356,5,-75.3807
1540.0,2.24819,-6.11356,-2,-75.5575
1541.0,2.74819,-6.11356,38,-74.8908
1542.0,3.24819,-6.11356,47,-75.391
1543.0,3.74819,-6.11356,50,-77.2205
1544.0,4.24819,-6.11356,50,-78.1857
1545.0,4.74819,-6.11356,54,-81.7578
1546.0,5.24819,-6.11356,13,-81.5561
1547.0,5.74819,-6.11356,43,-82.8237
1548.0,6.24819,-6.11356,48,-81.6927
1549.0,6.74819,-6.11356,23,-83.6467
1550.0,7.24819,-6.11356,51,-82.3806
1551.0,7.74819,-6.11356,46,-81.3057
1552.0,8.24819,-6.11356,32,-82.8325
1553.0,8.74819,-6.11356,44,-78.7956
1554.0,9.24819,-6.11356,-170,-250.0
1555.0,-27.2518,-5.61356,-170,-250.0
1556.0,-26.7518,-5.61356,-91,-90.9495
1557.0,-26.2518,-5.61356,-126,-91.1832
1558.0,-25.7518,-5.61356,-122,-91.1957
1559.0,-25.2518,-5.61356,-126,-90.5826
1560.0,-24.7518,-5.61356,-126,-91.4435
1561.0,-24.2518,-5.61356,-127,-90.2679
1562.0,-23.7518,-5.61356,-108,-91.0045
1563.0,-23.2518,-5.61356,-124,-90.8341
1564.0,-22.7518,-5.61356,-124,-90.1956
1565.0,-22.2518,-5.61356,-125,-91.1188
1566.0,-21.7518,-5.61356,-108,-91.4016
1567.0,-21.2518,-5.61356,-126,-90.0693
1568.0,-20.7518,-5.61356,-124,-90.1021
1569.0,-20.2518,-5.61356,-134,-90.3284
1570.0,-19.7518,-5.61356,-133,-90.5909
1571.0,-19.2518,-5.61356,-126,-91.101
1572.0,-18.7518,-5.61356,-136,-89.2786
1573.0,-18.2518,-5.61356,-122,-90.715
1574.0,-17.7518,-5.61356,-112,-90.9145
1575.0,-17.2518,-5.61356,-125,-90.2515
1576.0,-16.7518,-5.61356,-122,-91.5654
1577.0,-16.2518,-5.61356,-140,-90.9284
1578.0,-15.7518,-5.61356,-132,-89.3311
1579.0,-15.2518,-5.61356,-142,-87.9253
1580.0,-14.7518,-5.61356,-142,-87.5955
1581.0,-14.2518,-5.61356,-141,-87.4541
1582.0,-13.7518,-5.61356,-141,-87.2628
1583.0,-13.2518,-5.61356,-146,-86.8729
1584.0,-12.7518,-5.61356,-146,-86.6041
1585.0,-12.2518,-5.61356,-149,-86.7787
1586.0,-11.7518,-5.61356,-145,-86.3024
1587.0,-11.2518,-5.61356,-153,-85.4712
1588.0,-10.7518,-5.61356,-142,-86.0313
1589.0,-10.2518,-5.61356,-152,-85.423
1590.0,-9.75181,-5.61356,-149,-86.1947
1591.0,-9.25181,-5.61356,-124,-81.3824
1592.0,-8.75181,-5.61356,-150,-84.4379
1593.0,-8.25181,-5.61356,-161,-83.8882
1594.0,-7.75181,-5.61356,-131,-83.5643
1595.0,-7.25181,-5.61356,-168,-83.8879
1596.0,-6.75181,-5.61356,-8,-84.7606
1597.0,-6.25181,-5.61356,-9,-84.831
1598.0,-5.75181,-5.61356,-138,-84.9446
1599.0,-5.25181,-5.61356,-150,-85.0939
1600.0,-4.75181,-5.61356,-162,-85.1129
1601.0,-4.25181,-5.61356,-161,-84.9634
1602.0,-3.75181,-5.61356,-5,-77.4661
1603.0,-3.25181,-5.61356,-165,-77.377
1604.0,-2.75181,-5.61356,-169,-78.7205
1605.0,-2.25181,-5.61356,5,-77.3079
1606.0,-1.75181,-5.61356,3,-75.3396
1607.0,-1.25181,-5.61356,2,-75.3158
1608.0,-0.751808,-5.61356,-7,-75.1887
1609.0,-0.251808,-5.61356,23,-75.6202
1610.0,0.248192,-5.61356,11,-79.6576
1611.0,0.748192,-5.61356,16,-75.2729
1612.0,1.24819,-5.61356,12,-79.4375
1613.0,1.74819,-5.61356,38,-77.3098
1614.0,2.24819,-5.61356,39,-76.6344
1615.0,2.74819,-5.61356,38,-76.4356
1616.0,3.24819,-5.61356,40,-78.5748
1617.0,3.74819,-5.61356,42,-77.6965
1618.0,4.24819,-5.61356,20,-81.8753
1619.0,4.74819,-5.61356,11,-81.4126
1620.0,5.24819,-5.61356,30,-82.7067
1621.0,5.74819,-5.61356,42,-84.1654
1622.0,6.24819,-5.61356,13,-83.174
1623.0,6.74819,-5.61356,12,-82.5113
1624.0,7.24819,-5.61356,13,-82.2215
1625.0,7.74819,-5.61356,33,-82.2656
1626.0,8.24819,-5.61356,33,-81.6742
1627.0,8.74819,-5.61356,57,-83.0385
1628.0,9.24819,-5.61356,-170,-250.0
1629.0,-27.2518,-5.11356,-170,-250.0
1630.0,-26.7518,-5.11356,-127,-92.5732
1631.0,-26.2518,-5.11356,-112,-91.3586
1632.0,-25.7518,-5.11356,-130,-91.8418
1633.0,-25.2518,-5.11356,-130,-90.623
1634.0,-24.7518,-5.11356,-130,-91.5891
1635.0,-24.2518,-5.11356,-126,-90.264
1636.0,-23.7518,-5.11356,-128,-90.1894
1637.0,-23.2518,-5.11356,-126,-91.2407
1638.0,-22.7518,-5.11356,-126,-90.6077
1639.0,-22.2518,-5.11356,-127,-91.0056
1640.0,-21.7518,-5.11356,-116,-91.3319
1641.0,-21.2518,-5.11356,-127,-90.3438
1642.0,-20.7518,-5.11356,-124,-89.9363
1643.0,-20.2518,-5.11356,-124,-90.1413
1644.0,-19.7518,-5.11356,-134,-90.3554
1645.0,-19.2518,-5.11356,-125,-90.4126
1646.0,-18.7518,-5.11356,-120,-90.4188
1647.0,-18.2518,-5.11356,-123,-90.6396
1648.0,-17.7518,-5.11356,-118,-90.5693
1649.0,-17.2518,-5.11356,-118,-90.4425
1650.0,-16.7518,-5.11356,-123,-89.9518
1651.0,-16.2518,-5.11356,-114,-90.8023
1652.0,-15.7518,-5.11356,-140,-91.2096
1653.0,-15.2518,-5.11356,-122,-90.2982
1654.0,-14.7518,-5.11356,-135,-87.0963
1655.0,-14.2518,-5.11356,-143,-85.9799
1656.0,-13.7518,-5.11356,-142,-86.839
1657.0,-13.2518,-5.11356,-140,-87.1909
1658.0,-12.7518,-5.11356,-148,-86.2642
1659.0,-12.2518,-5.11356,-146,-86.1632
1660.0,-11.7518,-5.11356,-145,-86.0325
1661.0,-11.2518,-5.11356,-153,-85.9653
1662.0,-10.7518,-5.11356,-151,-86.0309
1663.0,-10.2518,-5.11356,-150,-85.837
1664.0,-9.75181,-5.11356,-149,-85.8229
1665.0,-9.25181,-5.11356,-147,-82.5655
1666.0,-8.75181,-5.11356,-163,-83.3758
1667.0,-8.25181,-5.11356,-155,-84.3951
1668.0,-7.75181,-5.11356,-133,-84.5213
1669.0,-7.25181,-5.11356,-131,-85.4336
1670.0,-6.75181,-5.11356,-8,-84.8533
1671.0,-6.25181,-5.11356,-9,-84.5084
1672.0,-5.75181,-5.11356,-169,-84.0443
1673.0,-5.25181,-5.11356,-168,-85.091
1674.0,-4.75181,-5.11356,-167,-85.0597
1675.0,-4.25181,-5.11356,-166,-85.0431
1676.0,-3.75181,-5.11356,-167,-77.013
1677.0,-3.25181,-5.11356,6,-76.9773
1678.0,-2.75181,-5.11356,3,-75.8304
1679.0,-2.25181,-5.11356,-168,-75.1143
1680.0,-1.75181,-5.11356,-165,-79.4868
1681.0,-1.25181,-5.11356,22,-74.9461
1682.0,-0.751808,-5.11356,21,-77.7475
1683.0,-0.251808,-5.11356,15,-79.2081
1684.0,0.248192,-5.11356,-6,-77.6285
1685.0,0.748192,-5.11356,21,-74.8934
1686.0,1.24819,-5.11356,18,-79.6066
1687.0,1.74819,-5.11356,14,-75.9502
1688.0,2.24819,-5.11356,37,-74.9094
1689.0,2.74819,-5.11356,11,-75.051
1690.0,3.24819,-5.11356,26,-77.6746
1691.0,3.74819,-5.11356,34,-77.5894
1692.0,4.24819,-5.11356,45,-82.0546
1693.0,4.74819,-5.11356,43,-83.452
1694.0,5.24819,-5.11356,11,-83.7686
1695.0,5.74819,-5.11356,51,-83.3895
1696.0,6.24819,-5.11356,49,-83.2973
1697.0,6.74819,-5.11356,9,-83.9001
